acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
267,2015/6/21,0,0 ,0,0
267,2015/6/22,0,0 ,0,0
267,2015/6/23,0,0 ,0,0
267,2015/6/24,0,0 ,0,0
267,2015/6/25,0,0 ,0,0
267,2015/6/26,0,0 ,0,0
267,2015/6/27,0,0 ,0,0
267,2015/6/28,0,0 ,0,0
267,2015/6/29,0,0 ,0,0
267,2015/6/30,0,0 ,0,0
267,2015/7/1,1,17 ,0,0
267,2015/7/2,0,0 ,0,0
267,2015/7/3,1,83 ,0,0
267,2015/7/4,0,0 ,0,0
267,2015/7/5,0,0 ,0,0
267,2015/7/6,0,0 ,0,0
267,2015/7/7,0,0 ,0,0
267,2015/7/8,0,0 ,0,0
267,2015/7/9,2,15 ,0,0
267,2015/7/10,0,0 ,0,0
267,2015/7/11,0,0 ,0,0
267,2015/7/12,0,0 ,0,0
267,2015/7/13,0,0 ,0,0
267,2015/7/14,0,0 ,0,0
267,2015/7/15,1,56 ,0,0
267,2015/7/16,0,0 ,0,0
267,2015/7/17,0,0 ,0,0
267,2015/7/18,0,0 ,0,0
267,2015/7/19,0,0 ,0,0
267,2015/7/20,0,0 ,0,0
267,2015/7/21,0,0 ,0,0
267,2015/7/22,0,0 ,0,0
267,2015/7/23,0,0 ,0,0
267,2015/7/24,0,0 ,0,0
267,2015/7/25,0,0 ,0,0
267,2015/7/27,0,0 ,0,0
267,2015/7/28,0,0 ,0,0
267,2015/7/29,0,0 ,0,0
267,2015/7/30,0,0 ,0,0
267,2015/7/31,0,0 ,0,0
267,2015/8/1,0,0 ,0,0
267,2015/8/2,0,0 ,0,0
267,2015/8/3,0,0 ,0,0
267,2015/8/4,0,0 ,0,0
267,2015/8/5,0,0 ,0,0
267,2015/8/6,0,0 ,0,0
267,2015/8/7,0,0 ,0,0
267,2015/8/8,0,0 ,0,0
267,2015/8/9,0,0 ,0,0
267,2015/8/10,0,0 ,0,0
267,2015/8/11,0,0 ,0,0
267,2015/8/12,0,0 ,0,0
267,2015/8/13,0,0 ,0,0
267,2015/8/14,0,0 ,0,0
267,2015/8/15,0,0 ,0,0
267,2015/8/16,0,0 ,0,0
267,2015/8/17,0,0 ,0,0
267,2015/8/18,0,0 ,0,0
267,2015/8/19,0,0 ,0,0
267,2015/8/20,0,0 ,0,0
267,2015/8/21,0,0 ,0,0
267,2015/8/22,0,0 ,0,0
267,2015/8/23,0,0 ,0,0
267,2015/8/24,0,0 ,0,0
267,2015/8/25,0,0 ,0,0
267,2015/8/26,0,0 ,0,0
267,2015/8/27,0,0 ,0,0
268,2014/11/10,2,39 ,0,0
268,2014/11/11,1,106 ,1,0
268,2014/11/12,1,36 ,0,0
268,2014/11/13,0,0 ,0,0
268,2014/11/14,0,0 ,0,0
268,2014/11/15,0,0 ,0,0
268,2014/11/16,0,0 ,0,0
268,2014/11/17,0,0 ,0,0
268,2014/11/18,0,0 ,0,0
268,2014/11/19,0,0 ,0,0
268,2014/11/20,0,0 ,0,0
268,2014/11/21,0,0 ,0,0
268,2014/11/22,0,0 ,0,0
268,2014/11/23,0,0 ,0,0
268,2014/11/24,0,0 ,0,0
268,2014/11/25,0,0 ,0,0
268,2014/11/26,0,0 ,0,0
268,2014/11/27,0,0 ,0,0
268,2014/11/28,0,0 ,0,0
268,2014/11/29,0,0 ,0,0
268,2014/11/30,0,0 ,0,0
268,2014/12/1,0,0 ,0,0
268,2014/12/2,0,0 ,0,0
268,2014/12/3,0,0 ,0,0
268,2014/12/4,0,0 ,0,0
268,2014/12/5,0,0 ,0,0
268,2014/12/6,0,0 ,0,0
268,2014/12/7,0,0 ,0,0
268,2014/12/8,0,0 ,0,0
268,2014/12/9,0,0 ,0,0
268,2014/12/10,0,0 ,0,0
268,2014/12/11,0,0 ,0,0
268,2014/12/12,0,0 ,0,0
268,2014/12/13,0,0 ,0,0
268,2014/12/14,0,0 ,0,0
268,2014/12/15,0,0 ,0,0
268,2014/12/16,0,0 ,0,0
268,2015/4/3,2,131 ,2,0
268,2015/4/4,0,0 ,0,0
268,2015/4/5,1,76 ,1,0
268,2015/4/6,2,62 ,1,0
268,2015/4/7,0,0 ,0,0
268,2015/4/8,0,0 ,0,0
268,2015/4/9,1,45 ,1,0
268,2015/4/10,0,0 ,0,0
268,2015/4/11,0,0 ,0,0
268,2015/4/12,0,0 ,0,0
268,2015/4/13,0,0 ,0,0
268,2015/4/14,1,151 ,1,0
268,2015/4/15,0,0 ,0,0
268,2015/4/16,0,0 ,0,0
268,2015/4/17,0,0 ,0,0
268,2015/4/18,0,0 ,0,0
268,2015/4/19,0,0 ,0,0
268,2015/4/20,0,0 ,0,0
268,2015/4/21,0,0 ,0,0
268,2015/4/22,0,0 ,0,0
268,2015/4/23,0,0 ,0,0
268,2015/4/24,0,0 ,0,0
268,2015/4/25,0,0 ,0,0
268,2015/4/26,0,0 ,0,0
268,2015/4/27,0,0 ,0,0
268,2015/4/28,0,0 ,0,0
268,2015/4/29,0,0 ,0,0
268,2015/4/30,0,0 ,0,0
268,2015/5/1,0,0 ,0,0
268,2015/5/2,0,0 ,0,0
268,2015/5/3,0,0 ,0,0
268,2015/5/4,0,0 ,0,0
268,2015/5/5,0,0 ,0,0
268,2015/5/6,0,0 ,0,0
268,2015/5/7,0,0 ,0,0
268,2015/5/8,0,0 ,0,0
268,2015/5/9,0,0 ,0,0
268,2015/5/10,0,0 ,0,0
268,2015/5/11,0,0 ,0,0
268,2015/5/12,0,0 ,0,0
268,2015/5/13,0,0 ,0,0
268,2015/5/14,0,0 ,0,0
268,2015/5/15,0,0 ,0,0
268,2015/5/16,0,0 ,0,0
268,2015/5/17,0,0 ,0,0
268,2015/5/18,0,0 ,0,0
268,2015/5/19,0,0 ,0,0
268,2015/5/20,0,0 ,0,0
268,2015/5/21,0,0 ,0,0
268,2015/5/22,0,0 ,0,0
268,2015/5/23,0,0 ,0,0
268,2015/5/24,0,0 ,0,0
268,2015/5/25,0,0 ,0,0
268,2015/5/26,0,0 ,0,0
268,2015/5/27,1,85 ,0,0
268,2015/5/28,1,103 ,1,0
268,2015/5/29,0,0 ,0,0
268,2015/5/30,0,0 ,0,0
268,2015/5/31,0,0 ,0,0
268,2015/6/1,0,0 ,0,0
268,2015/6/2,0,0 ,0,0
268,2015/6/3,0,0 ,0,0
268,2015/6/4,0,0 ,0,0
268,2015/6/5,0,0 ,0,0
268,2015/6/6,0,0 ,0,0
268,2015/6/7,0,0 ,0,0
268,2015/6/8,0,0 ,0,0
268,2015/6/9,0,0 ,0,0
268,2015/6/10,0,0 ,0,0
268,2015/6/11,0,0 ,0,0
268,2015/6/12,0,0 ,0,0
268,2015/6/13,0,0 ,0,0
268,2015/6/14,0,0 ,0,0
268,2015/6/15,1,8 ,0,0
268,2015/6/16,0,0 ,0,0
268,2015/6/17,0,0 ,0,0
268,2015/6/18,0,0 ,0,0
268,2015/6/19,0,0 ,0,0
268,2015/6/20,0,0 ,0,0
268,2015/6/21,0,0 ,0,0
268,2015/6/22,0,0 ,0,0
268,2015/6/23,0,0 ,0,0
268,2015/6/24,2,8 ,0,0
268,2015/6/25,0,0 ,0,0
268,2015/6/26,0,0 ,0,0
268,2015/6/27,0,0 ,0,0
268,2015/6/28,0,0 ,0,0
268,2015/6/29,0,0 ,0,0
268,2015/6/30,1,160 ,1,0
268,2015/7/1,3,185 ,0,0
268,2015/7/2,0,0 ,0,0
268,2015/7/3,0,0 ,0,0
268,2015/7/4,0,0 ,0,0
268,2015/7/5,0,0 ,0,0
268,2015/7/6,1,55 ,1,0
268,2015/7/7,1,73 ,0,0
268,2015/7/8,1,114 ,2,0
268,2015/7/9,2,131 ,2,0
268,2015/7/10,2,41 ,2,0
268,2015/7/11,0,0 ,0,0
268,2015/7/12,0,0 ,0,0
268,2015/7/13,0,0 ,0,0
268,2015/7/14,0,0 ,0,0
268,2015/7/15,0,0 ,0,0
268,2015/7/16,1,62 ,0,0
268,2015/7/17,1,8 ,0,0
268,2015/7/18,0,0 ,0,0
268,2015/7/19,0,0 ,0,0
268,2015/7/20,0,0 ,0,0
268,2015/7/21,0,0 ,0,0
268,2015/7/22,0,0 ,0,0
268,2015/7/23,1,120 ,2,0
268,2015/7/24,1,206 ,3,0
268,2015/7/25,0,0 ,0,0
268,2015/7/27,0,0 ,0,0
268,2015/7/28,0,0 ,0,0
268,2015/7/29,0,0 ,0,0
268,2015/7/30,2,74 ,0,0
268,2015/7/31,0,0 ,0,0
268,2015/8/1,0,0 ,0,0
268,2015/8/2,0,0 ,0,0
268,2015/8/3,0,0 ,0,0
268,2015/8/4,0,0 ,0,0
268,2015/8/5,0,0 ,0,0
268,2015/8/6,0,0 ,0,0
268,2015/8/7,0,0 ,0,0
268,2015/8/8,0,0 ,0,0
268,2015/8/9,0,0 ,0,0
269,2015/4/2,0,0 ,0,0
269,2015/4/3,2,191 ,1,0
269,2015/4/4,0,0 ,0,0
269,2015/4/5,0,0 ,0,0
269,2015/4/6,0,0 ,0,0
269,2015/4/7,1,131 ,0,0
269,2015/4/8,0,0 ,0,0
269,2015/4/9,0,0 ,0,0
269,2015/4/10,0,0 ,0,0
269,2015/4/11,0,0 ,0,0
269,2015/4/12,0,0 ,0,0
269,2015/4/13,0,0 ,0,0
269,2015/4/14,0,0 ,0,0
269,2015/4/15,0,0 ,0,0
269,2015/4/16,1,3 ,0,0
269,2015/4/17,0,0 ,0,0
269,2015/4/18,0,0 ,0,0
269,2015/4/19,0,0 ,0,0
269,2015/4/20,0,0 ,0,0
269,2015/4/21,0,0 ,0,0
269,2015/4/22,0,0 ,0,0
269,2015/4/23,0,0 ,0,0
269,2015/4/24,0,0 ,0,0
269,2015/4/25,0,0 ,0,0
269,2015/4/26,0,0 ,0,0
269,2015/4/27,0,0 ,0,0
269,2015/4/28,0,0 ,0,0
269,2015/4/29,0,0 ,0,0
269,2015/4/30,0,0 ,0,0
269,2015/5/1,0,0 ,0,0
269,2015/5/2,0,0 ,0,0
269,2015/5/3,0,0 ,0,0
269,2015/5/4,0,0 ,0,0
269,2015/5/5,1,277 ,1,0
269,2015/5/6,0,0 ,0,0
269,2015/5/7,0,0 ,0,0
269,2015/5/8,0,0 ,0,0
269,2015/5/9,0,0 ,0,0
269,2015/5/10,0,0 ,0,0
269,2015/5/11,0,0 ,0,0
269,2015/5/12,1,248 ,3,0
269,2015/5/13,0,0 ,0,0
269,2015/5/14,0,0 ,0,0
269,2015/5/15,0,0 ,0,0
269,2015/5/16,0,0 ,0,0
269,2015/5/17,0,0 ,0,0
269,2015/5/18,1,147 ,1,0
269,2015/5/19,0,0 ,0,0
269,2015/5/20,0,0 ,0,0
269,2015/5/21,0,0 ,0,0
269,2015/5/22,0,0 ,0,0
269,2015/5/23,0,0 ,0,0
269,2015/5/24,0,0 ,0,0
269,2015/5/25,0,0 ,0,0
269,2015/5/26,0,0 ,0,0
269,2015/5/27,0,0 ,0,0
269,2015/5/28,0,0 ,0,0
269,2015/5/29,0,0 ,0,0
269,2015/5/30,0,0 ,0,0
269,2015/5/31,0,0 ,0,0
269,2015/6/1,0,0 ,0,0
269,2015/6/2,1,63 ,0,0
269,2015/6/3,0,0 ,0,0
269,2015/6/4,0,0 ,0,0
269,2015/6/5,0,0 ,0,0
269,2015/6/6,0,0 ,0,0
269,2015/6/7,0,0 ,0,0
269,2015/6/8,2,63 ,1,0
269,2015/6/9,0,0 ,0,0
269,2015/6/10,0,0 ,0,0
269,2015/6/11,0,0 ,0,0
269,2015/6/12,0,0 ,0,0
269,2015/6/13,0,0 ,0,0
269,2015/6/14,0,0 ,0,0
269,2015/6/15,1,133 ,0,0
269,2015/6/16,1,119 ,0,0
269,2015/6/17,1,257 ,0,0
269,2015/6/18,2,251 ,0,0
269,2015/6/19,3,59 ,0,0
269,2015/6/20,0,0 ,0,0
269,2015/6/21,0,0 ,0,0
269,2015/6/22,1,67 ,0,0
269,2015/6/23,1,295 ,1,0
269,2015/6/24,1,177 ,1,0
269,2015/6/25,1,362 ,2,0
269,2015/6/26,1,124 ,1,0
269,2015/6/27,0,0 ,0,0
269,2015/6/28,0,0 ,0,0
269,2015/6/29,1,197 ,1,0
269,2015/6/30,0,0 ,0,0
269,2015/7/1,1,31 ,1,0
269,2015/7/2,1,32 ,0,0
269,2015/7/3,1,97 ,1,0
269,2015/7/4,0,0 ,0,0
269,2015/7/5,0,0 ,0,0
269,2015/7/6,0,0 ,0,0
269,2015/7/7,1,195 ,1,0
269,2015/7/8,2,107 ,1,0
269,2015/7/9,2,6 ,0,0
269,2015/7/10,0,0 ,0,0
269,2015/7/11,0,0 ,0,0
269,2015/7/12,0,0 ,0,0
269,2015/7/13,3,124 ,1,0
269,2015/7/14,0,0 ,0,0
269,2015/7/15,0,0 ,0,0
269,2015/7/16,0,0 ,0,0
269,2015/7/17,0,0 ,0,0
269,2015/7/18,0,0 ,0,0
269,2015/7/19,0,0 ,0,0
269,2015/7/20,0,0 ,0,0
269,2015/7/21,1,105 ,1,0
269,2015/7/22,1,228 ,1,0
269,2015/7/23,1,77 ,1,0
269,2015/7/24,1,324 ,2,0
269,2015/7/25,0,0 ,0,0
269,2015/7/27,1,81 ,0,0
269,2015/7/28,0,0 ,0,0
269,2015/7/29,1,109 ,0,0
269,2015/7/30,1,112 ,1,0
269,2015/7/31,2,203 ,2,0
269,2015/8/1,0,0 ,0,0
269,2015/8/2,0,0 ,0,0
269,2015/8/3,0,0 ,0,0
269,2015/8/4,0,0 ,0,0
269,2015/8/5,0,0 ,0,0
269,2015/8/6,0,0 ,0,0
269,2015/8/7,0,0 ,0,0
269,2015/8/8,0,0 ,0,0
269,2015/8/9,0,0 ,0,0
269,2015/8/10,0,0 ,0,0
269,2015/8/11,0,0 ,0,0
269,2015/8/12,0,0 ,0,0
269,2015/8/13,0,0 ,0,0
269,2015/8/14,0,0 ,0,0
269,2015/8/15,0,0 ,0,0
269,2015/8/16,0,0 ,0,0
269,2015/8/17,0,0 ,0,0
269,2015/8/18,0,0 ,0,0
269,2015/8/19,0,0 ,0,0
269,2015/8/20,0,0 ,0,0
269,2015/8/21,0,0 ,0,0
269,2015/8/22,0,0 ,0,0
269,2015/8/23,0,0 ,0,0
269,2015/8/24,2,52 ,1,0
269,2015/8/25,1,103 ,0,0
269,2015/8/26,1,17 ,0,0
269,2015/8/27,2,120 ,0,0
270,2015/1/9,1,24 ,0,0
270,2015/1/10,1,173 ,1,0
270,2015/1/11,1,386 ,3,0
270,2015/1/12,2,377 ,5,0
270,2015/1/13,0,0 ,0,0
270,2015/1/14,2,57 ,0,0
270,2015/1/15,1,3 ,0,0
270,2015/1/16,2,103 ,0,0
270,2015/1/17,1,95 ,1,0
270,2015/1/18,1,143 ,2,0
270,2015/1/19,1,170 ,1,0
270,2015/1/20,0,0 ,0,0
270,2015/1/21,0,0 ,0,0
270,2015/1/22,1,9 ,1,0
270,2015/1/23,1,320 ,2,0
270,2015/1/24,3,442 ,4,0
270,2015/1/25,0,0 ,0,0
270,2015/1/26,0,0 ,0,0
270,2015/1/27,1,27 ,0,0
270,2015/1/28,0,0 ,0,0
270,2015/1/29,0,0 ,0,0
270,2015/1/30,1,4 ,0,0
270,2015/1/31,2,19 ,0,0
270,2015/2/1,1,337 ,3,0
270,2015/2/2,2,250 ,2,0
270,2015/2/3,1,150 ,1,0
270,2015/2/4,2,115 ,3,0
270,2015/2/5,0,0 ,0,0
270,2015/2/6,0,0 ,0,0
270,2015/2/7,0,0 ,0,0
270,2015/2/8,0,0 ,0,0
270,2015/2/9,2,305 ,2,0
270,2015/2/10,1,66 ,1,2
270,2015/2/11,1,131 ,1,0
270,2015/2/12,2,213 ,3,0
270,2015/2/13,1,240 ,3,0
270,2015/2/14,1,5 ,0,0
270,2015/2/15,1,152 ,1,0
270,2015/2/16,0,0 ,0,0
270,2015/2/17,0,0 ,0,0
270,2015/2/18,1,6 ,0,0
270,2015/2/19,0,0 ,0,0
270,2015/2/20,3,214 ,3,0
270,2015/2/21,1,3 ,0,0
270,2015/2/22,2,58 ,0,0
270,2015/2/23,2,53 ,1,0
270,2015/2/24,1,127 ,2,0
270,2015/2/25,1,7 ,0,0
270,2015/2/26,0,0 ,0,0
270,2015/2/27,1,15 ,0,0
270,2015/2/28,2,68 ,1,0
270,2015/3/1,1,106 ,1,0
270,2015/3/2,1,99 ,3,0
270,2015/3/3,0,0 ,0,0
270,2015/3/4,0,0 ,0,0
270,2015/3/5,2,27 ,0,0
270,2015/3/6,0,0 ,0,0
270,2015/3/7,0,0 ,0,0
270,2015/3/8,0,0 ,0,0
270,2015/3/9,0,0 ,0,0
270,2015/3/10,0,0 ,0,0
270,2015/3/11,0,0 ,0,0
270,2015/3/12,0,0 ,0,0
270,2015/3/13,0,0 ,0,0
270,2015/3/14,0,0 ,0,0
270,2015/3/15,0,0 ,0,0
270,2015/3/16,0,0 ,0,0
270,2015/3/17,0,0 ,0,0
270,2015/3/18,0,0 ,0,0
270,2015/3/19,0,0 ,0,0
270,2015/3/20,0,0 ,0,0
270,2015/3/21,0,0 ,0,0
270,2015/3/22,0,0 ,0,0
270,2015/3/23,0,0 ,0,0
270,2015/3/24,1,3 ,0,0
270,2015/3/25,0,0 ,0,0
270,2015/3/26,0,0 ,0,0
270,2015/3/27,0,0 ,0,1
270,2015/3/28,0,0 ,0,0
270,2015/3/29,0,0 ,0,0
270,2015/3/30,0,0 ,0,0
270,2015/3/31,0,0 ,0,0
270,2015/4/1,0,0 ,0,0
270,2015/4/2,0,0 ,0,0
270,2015/4/3,0,0 ,0,0
270,2015/4/4,0,0 ,0,0
270,2015/4/5,0,0 ,0,0
270,2015/4/6,0,0 ,0,0
270,2015/4/7,0,0 ,0,0
270,2015/4/8,0,0 ,0,1
270,2015/4/9,0,0 ,0,0
270,2015/4/10,0,0 ,0,0
270,2015/4/11,0,0 ,0,0
270,2015/4/12,0,0 ,0,0
270,2015/4/13,1,2 ,0,0
270,2015/4/14,0,0 ,0,0
270,2015/4/15,0,0 ,0,0
270,2015/4/16,0,0 ,0,0
270,2015/4/17,0,0 ,0,0
270,2015/4/18,0,0 ,0,0
270,2015/4/19,0,0 ,0,0
270,2015/4/20,0,0 ,0,0
270,2015/4/21,0,0 ,0,0
270,2015/4/22,0,0 ,0,0
270,2015/4/23,0,0 ,0,0
270,2015/4/24,0,0 ,0,0
270,2015/4/25,0,0 ,0,0
270,2015/4/26,1,13 ,0,0
270,2015/4/27,0,0 ,0,0
270,2015/4/28,0,0 ,0,0
270,2015/4/29,0,0 ,0,0
270,2015/4/30,0,0 ,0,0
270,2015/5/1,0,0 ,0,0
270,2015/5/2,0,0 ,0,0
270,2015/5/3,0,0 ,0,0
270,2015/5/4,0,0 ,0,0
270,2015/5/5,0,0 ,0,0
270,2015/5/6,0,0 ,0,0
270,2015/5/7,0,0 ,0,0
270,2015/5/8,0,0 ,0,0
270,2015/5/9,0,0 ,0,0
270,2015/5/10,0,0 ,0,0
270,2015/5/11,0,0 ,0,0
270,2015/5/12,0,0 ,0,0
270,2015/5/13,0,0 ,0,0
270,2015/5/14,0,0 ,0,0
270,2015/5/15,0,0 ,0,0
270,2015/5/16,0,0 ,0,0
270,2015/5/17,0,0 ,0,0
270,2015/5/18,0,0 ,0,0
270,2015/5/19,0,0 ,0,0
270,2015/5/20,0,0 ,0,0
270,2015/5/21,0,0 ,0,0
270,2015/5/22,0,0 ,0,0
270,2015/5/23,0,0 ,0,0
270,2015/5/24,0,0 ,0,0
270,2015/5/25,0,0 ,0,0
270,2015/5/26,0,0 ,0,0
270,2015/5/27,0,0 ,0,0
270,2015/5/28,0,0 ,0,0
270,2015/5/29,0,0 ,0,0
270,2015/5/30,0,0 ,0,0
271,2015/7/8,1,47 ,1,0
271,2015/7/9,4,161 ,0,0
271,2015/7/10,4,409 ,2,0
271,2015/7/11,4,200 ,2,0
271,2015/7/12,1,3 ,0,0
271,2015/7/13,0,0 ,0,0
271,2015/7/14,1,11 ,0,0
271,2015/7/15,0,0 ,0,0
271,2015/7/16,0,0 ,0,0
271,2015/7/17,2,33 ,0,0
271,2015/7/18,0,0 ,0,0
271,2015/7/19,0,0 ,0,0
271,2015/7/20,0,0 ,0,0
271,2015/7/21,0,0 ,0,0
271,2015/7/22,0,0 ,0,0
271,2015/7/23,0,0 ,0,0
271,2015/7/24,0,0 ,0,0
271,2015/7/25,0,0 ,0,0
271,2015/7/27,0,0 ,0,0
271,2015/7/28,0,0 ,0,0
271,2015/7/29,0,0 ,0,0
271,2015/7/30,0,0 ,0,0
271,2015/7/31,0,0 ,0,0
271,2015/8/1,0,0 ,0,0
271,2015/8/2,0,0 ,0,0
271,2015/8/3,0,0 ,0,0
271,2015/8/4,0,0 ,0,0
271,2015/8/5,0,0 ,0,0
271,2015/8/6,0,0 ,0,0
271,2015/8/7,0,0 ,0,0
271,2015/8/8,0,0 ,0,0
271,2015/8/9,0,0 ,0,0
271,2015/8/10,0,0 ,0,0
271,2015/8/11,0,0 ,0,0
271,2015/8/12,1,41 ,0,0
271,2015/8/13,0,0 ,0,0
271,2015/8/14,0,0 ,0,0
271,2015/8/15,0,0 ,0,0
271,2015/8/16,0,0 ,0,0
271,2015/8/17,0,0 ,0,0
271,2015/8/18,0,0 ,0,0
271,2015/8/19,0,0 ,0,0
271,2015/8/20,0,0 ,0,0
271,2015/8/21,0,0 ,0,0
271,2015/8/22,1,30 ,0,0
271,2015/8/23,0,0 ,0,0
271,2015/8/24,0,0 ,0,0
271,2015/8/25,0,0 ,0,0
271,2015/8/26,0,0 ,0,0
271,2015/8/27,0,0 ,0,0
272,2015/1/8,2,97 ,0,0
272,2015/1/9,1,95 ,0,0
272,2015/1/10,1,396 ,2,0
272,2015/1/11,3,457 ,3,0
272,2015/1/12,1,49 ,1,0
272,2015/1/13,3,72 ,2,0
272,2015/1/14,2,37 ,0,0
272,2015/1/15,1,4 ,0,0
272,2015/1/16,0,0 ,0,0
272,2015/1/17,2,84 ,0,0
272,2015/1/18,1,200 ,4,0
272,2015/1/19,3,126 ,2,0
272,2015/1/20,1,42 ,0,0
272,2015/1/21,1,29 ,1,0
272,2015/1/22,0,0 ,0,0
272,2015/1/23,0,0 ,0,0
272,2015/1/24,0,0 ,0,0
272,2015/1/25,2,51 ,1,0
272,2015/1/26,1,15 ,0,0
272,2015/1/27,1,10 ,0,0
272,2015/1/28,1,17 ,1,0
272,2015/1/29,1,10 ,1,0
272,2015/1/30,1,51 ,1,0
272,2015/1/31,2,159 ,0,0
272,2015/2/1,1,53 ,0,0
272,2015/2/2,1,56 ,0,0
272,2015/2/3,2,27 ,0,0
272,2015/2/4,2,47 ,0,0
272,2015/2/5,1,21 ,1,0
272,2015/2/6,1,19 ,1,0
272,2015/2/7,1,28 ,0,0
272,2015/2/8,1,104 ,2,0
272,2015/2/9,1,23 ,0,0
272,2015/2/10,1,12 ,0,0
272,2015/2/11,2,34 ,1,0
272,2015/2/12,1,8 ,1,0
272,2015/2/13,2,37 ,0,0
272,2015/2/14,2,83 ,2,0
272,2015/2/15,1,15 ,0,0
272,2015/2/16,1,42 ,1,0
272,2015/2/17,1,11 ,0,0
272,2015/2/18,1,21 ,0,1
272,2015/2/19,1,24 ,0,0
272,2015/2/20,2,182 ,1,0
272,2015/2/21,1,23 ,0,0
272,2015/2/22,1,48 ,0,0
272,2015/2/23,1,61 ,1,0
272,2015/2/24,1,21 ,0,0
272,2015/2/25,1,6 ,0,1
272,2015/2/26,1,19 ,1,0
272,2015/2/27,1,27 ,1,0
272,2015/2/28,1,91 ,1,0
272,2015/3/1,1,30 ,0,0
272,2015/3/2,1,78 ,1,0
272,2015/3/3,2,112 ,1,0
272,2015/3/4,1,37 ,0,0
272,2015/3/5,2,17 ,1,0
272,2015/3/6,0,0 ,0,0
272,2015/3/7,2,15 ,0,0
272,2015/3/8,1,74 ,2,0
272,2015/3/9,0,0 ,0,0
272,2015/3/10,0,0 ,0,0
272,2015/3/11,0,0 ,0,0
272,2015/3/12,0,0 ,0,0
272,2015/3/13,0,0 ,0,0
272,2015/3/14,2,116 ,2,0
272,2015/3/15,2,157 ,2,0
272,2015/3/16,0,0 ,0,0
272,2015/3/17,0,0 ,0,0
272,2015/3/18,0,0 ,0,0
272,2015/3/19,0,0 ,0,0
272,2015/3/20,0,0 ,0,0
272,2015/3/21,0,0 ,0,0
272,2015/3/22,0,0 ,0,0
272,2015/3/23,0,0 ,0,0
272,2015/3/24,0,0 ,0,0
272,2015/3/25,0,0 ,0,0
272,2015/3/26,0,0 ,0,0
272,2015/3/27,0,0 ,0,0
272,2015/3/28,1,35 ,0,0
272,2015/3/29,2,160 ,7,0
272,2015/3/30,2,42 ,3,0
272,2015/3/31,1,25 ,0,0
272,2015/4/1,1,19 ,1,1
272,2015/4/2,1,10 ,0,0
272,2015/4/3,1,40 ,0,0
272,2015/4/4,2,130 ,3,0
272,2015/4/5,1,49 ,2,0
272,2015/4/6,2,169 ,2,0
272,2015/4/7,0,0 ,0,0
272,2015/4/8,1,22 ,0,0
272,2015/4/9,0,0 ,0,0
272,2015/4/10,0,0 ,0,0
272,2015/4/11,0,0 ,0,0
272,2015/4/12,0,0 ,0,0
272,2015/4/13,1,9 ,0,0
272,2015/4/14,1,13 ,0,0
272,2015/4/15,0,0 ,0,0
272,2015/4/16,0,0 ,0,0
272,2015/4/17,0,0 ,0,0
272,2015/4/18,1,6 ,0,0
272,2015/4/19,0,0 ,0,0
272,2015/4/20,0,0 ,0,0
272,2015/4/21,0,0 ,0,0
272,2015/4/22,0,0 ,0,0
272,2015/4/23,0,0 ,0,2
272,2015/4/24,0,0 ,0,0
272,2015/4/25,1,12 ,0,0
272,2015/4/26,1,15 ,0,0
272,2015/4/27,1,9 ,1,0
272,2015/4/28,1,12 ,0,0
272,2015/4/29,1,9 ,1,0
272,2015/4/30,1,11 ,0,0
272,2015/5/1,0,0 ,0,0
272,2015/5/2,0,0 ,0,0
272,2015/5/3,0,0 ,0,1
272,2015/5/4,0,0 ,0,0
272,2015/5/5,0,0 ,0,0
272,2015/5/6,0,0 ,0,0
272,2015/5/7,0,0 ,0,0
272,2015/5/8,0,0 ,0,0
272,2015/5/9,0,0 ,0,0
272,2015/5/10,0,0 ,0,0
272,2015/5/11,0,0 ,0,0
272,2015/5/12,0,0 ,0,0
272,2015/5/13,0,0 ,0,0
272,2015/5/14,0,0 ,0,0
273,2014/11/14,1,9 ,0,0
273,2014/11/15,1,50 ,0,0
273,2014/11/16,0,0 ,0,0
273,2014/11/17,1,11 ,0,0
273,2014/11/18,0,0 ,0,0
273,2014/11/19,0,0 ,0,0
273,2014/11/20,0,0 ,0,0
273,2014/11/21,0,0 ,0,0
273,2014/11/22,0,0 ,0,0
273,2014/11/23,0,0 ,0,0
273,2014/11/24,1,71 ,0,0
273,2014/11/25,0,0 ,0,0
273,2014/11/26,0,0 ,0,0
273,2014/11/27,0,0 ,0,0
273,2014/11/28,0,0 ,0,0
273,2014/11/29,1,81 ,0,0
273,2014/11/30,1,331 ,2,0
273,2014/12/1,1,182 ,1,0
273,2014/12/2,0,0 ,0,0
273,2014/12/3,0,0 ,0,0
273,2014/12/4,1,28 ,0,0
273,2014/12/5,0,0 ,0,0
273,2014/12/6,0,0 ,0,0
273,2014/12/7,1,57 ,0,0
273,2014/12/8,1,26 ,0,0
273,2014/12/9,0,0 ,0,0
273,2014/12/10,0,0 ,0,0
273,2014/12/11,1,37 ,0,0
273,2014/12/12,0,0 ,0,0
273,2014/12/13,0,0 ,0,0
273,2014/12/14,1,22 ,0,0
273,2014/12/15,0,0 ,0,0
273,2014/12/16,1,45 ,0,0
273,2014/12/17,1,52 ,0,0
273,2014/12/18,1,3 ,0,0
273,2014/12/19,0,0 ,0,0
